sector,province,date,employed
Manufacturing,Eastern Cape,2017-01-01,149.4742674953335
Manufacturing,Eastern Cape,2017-04-01,128.55095969174528
Manufacturing,Eastern Cape,2017-07-01,127.67928350995535
Manufacturing,Eastern Cape,2017-10-01,114.78234826499386
Manufacturing,Eastern Cape,2018-01-01,143.95285136710484
Manufacturing,Eastern Cape,2018-04-01,126.71555929312083
Manufacturing,Eastern Cape,2018-07-01,117.87569048955287
Manufacturing,Eastern Cape,2018-10-01,122.9540825435718
Manufacturing,Eastern Cape,2019-01-01,113.03038812775094
Manufacturing,Eastern Cape,2019-04-01,119.11165920948451
Manufacturing,Eastern Cape,2019-07-01,134.41281646144546
Manufacturing,Eastern Cape,2019-10-01,127.11959650704578
Manufacturing,Eastern Cape,2020-01-01,127.0895542613547
Manufacturing,Eastern Cape,2020-04-01,114.67398405904598
Manufacturing,Eastern Cape,2020-07-01,107.25249834539493
Manufacturing,Eastern Cape,2020-10-01,102.07845461776941
Manufacturing,Eastern Cape,2021-01-01,108.2810463651936
Manufacturing,Eastern Cape,2021-04-01,114.8906886742862
Manufacturing,Eastern Cape,2021-07-01,126.33131141102778
Manufacturing,Eastern Cape,2021-10-01,114.651619597917
Manufacturing,Eastern Cape,2022-01-01,140.93098919117128
Manufacturing,Eastern Cape,2022-04-01,157.17979330306468
Manufacturing,Eastern Cape,2022-07-01,147.1045163235483
Manufacturing,Eastern Cape,2022-10-01,166.92081933343476
Manufacturing,Eastern Cape,2023-01-01,145.7634095859834
Manufacturing,Eastern Cape,2023-04-01,127.26402248446436
Manufacturing,Eastern Cape,2023-07-01,124.21384142727453
Manufacturing,Eastern Cape,2023-10-01,105.05522731083546
Manufacturing,Eastern Cape,2024-01-01,92.24188426457695
Manufacturing,Eastern Cape,2024-04-01,118.17853019340242
Manufacturing,Eastern Cape,2024-07-01,140.3069289633883
Manufacturing,Eastern Cape,2024-10-01,139.15967052169867
Manufacturing,Eastern Cape,2025-01-01,135.296213070242
Manufacturing,Eastern Cape,2025-04-01,146.1782193566111
Manufacturing,Eastern Cape,2025-07-01,118.21222132777243
Manufacturing,Eastern Cape,2025-10-01,112.03041738267922
Manufacturing,Eastern Cape,2026-01-01,109.24623624659883
Manufacturing,Northern Cape,2008-01-01,14.336822279009315
Manufacturing,Northern Cape,2008-04-01,13.873054258399447
Manufacturing,Northern Cape,2008-07-01,15.177606313381226
Manufacturing,Northern Cape,2008-10-01,13.358769585700937
Manufacturing,Northern Cape,2009-01-01,12.275017141370704
Manufacturing,Northern Cape,2009-04-01,10.724489527694772
Manufacturing,Northern Cape,2009-07-01,15.77650671571593
Manufacturing,Northern Cape,2009-10-01,13.611304349035
Manufacturing,Northern Cape,2010-01-01,11.831397937653135
Manufacturing,Northern Cape,2010-04-01,12.572588739062757
Manufacturing,Northern Cape,2010-07-01,11.030929836787314
Manufacturing,Northern Cape,2010-10-01,12.563621062149311
Manufacturing,Northern Cape,2011-01-01,13.997927326669693
Manufacturing,Northern Cape,2011-04-01,9.7719937013244
Manufacturing,Northern Cape,2011-07-01,13.620463612285608
Manufacturing,Northern Cape,2011-10-01,15.171436117131158
Manufacturing,Northern Cape,2012-01-01,15.95691007101359
Manufacturing,Northern Cape,2012-04-01,10.257520339021248
Manufacturing,Northern Cape,2012-07-01,11.666437303597743
Manufacturing,Northern Cape,2012-10-01,10.613268020881023
Manufacturing,Northern Cape,2013-01-01,11.749062493234222
Manufacturing,Northern Cape,2013-04-01,10.8813661683487
Manufacturing,Northern Cape,2013-07-01,9.558204440720575
Manufacturing,Northern Cape,2013-10-01,8.81803097733743
Manufacturing,Northern Cape,2014-01-01,9.534142957266619
Manufacturing,Northern Cape,2014-04-01,8.755191368618442
Manufacturing,Northern Cape,2014-07-01,10.081388394110887
Manufacturing,Northern Cape,2014-10-01,11.226618685293992
Manufacturing,Northern Cape,2015-01-01,7.493559346256006
Manufacturing,Northern Cape,2015-04-01,12.56004940894087
Manufacturing,Northern Cape,2015-07-01,10.067348389785337
Manufacturing,Northern Cape,2015-10-01,13.149557288384226
Manufacturing,Northern Cape,2016-01-01,13.209082742974763
Manufacturing,Northern Cape,2016-04-01,10.568146386013945
Manufacturing,Northern Cape,2016-07-01,15.038226014962817
Manufacturing,Northern Cape,2016-10-01,14.780826965544485
Manufacturing,Northern Cape,2017-01-01,11.63743501587789
Manufacturing,Northern Cape,2017-04-01,6.751773363545862
Manufacturing,Northern Cape,2017-07-01,9.152180997706642
Manufacturing,Northern Cape,2017-10-01,8.602692228333108
Manufacturing,Northern Cape,2018-01-01,14.820362649255179
Manufacturing,Northern Cape,2018-04-01,11.075887397187884
Manufacturing,Northern Cape,2018-07-01,13.043871472900506
Manufacturing,Northern Cape,2018-10-01,16.653661138366406
Manufacturing,Northern Cape,2019-01-01,16.967367902926963
Manufacturing,Northern Cape,2019-04-01,16.80475301996495
Manufacturing,Northern Cape,2019-07-01,14.915667242106228
Manufacturing,Northern Cape,2019-10-01,16.56126694002652
Manufacturing,Northern Cape,2020-01-01,13.562629263540007
Manufacturing,Northern Cape,2020-04-01,6.25730984929128
Manufacturing,Northern Cape,2020-07-01,9.182594843554355
Manufacturing,Northern Cape,2020-10-01,14.378009759445861
Manufacturing,Northern Cape,2021-01-01,20.156911566652777
Manufacturing,Northern Cape,2021-04-01,10.979288463993646
Manufacturing,Northern Cape,2021-07-01,10.869561509421377
Manufacturing,Northern Cape,2021-10-01,5.210283265502853
Manufacturing,Northern Cape,2022-01-01,13.026124254303678
Manufacturing,Northern Cape,2022-04-01,14.496871576319185
Manufacturing,Northern Cape,2022-07-01,11.913659991831919
Manufacturing,Northern Cape,2022-10-01,10.96657370994504
Manufacturing,Northern Cape,2023-01-01,16.85969415135041
Manufacturing,Northern Cape,2023-04-01,11.97468851113343
Manufacturing,Northern Cape,2023-07-01,14.823905072509184
Manufacturing,Northern Cape,2023-10-01,14.145116543838824
Manufacturing,Northern Cape,2024-01-01,5.18824406766527
Manufacturing,Northern Cape,2024-04-01,8.96323474312092
Manufacturing,Northern Cape,2024-07-01,9.427812765443452
Manufacturing,Northern Cape,2024-10-01,10.98000389865903
Manufacturing,Northern Cape,2025-01-01,10.533698950654136
Manufacturing,Northern Cape,2025-04-01,15.413572757191819
Manufacturing,Northern Cape,2025-07-01,17.699811952853707
Manufacturing,Northern Cape,2025-10-01,8.21482021911153
Manufacturing,Northern Cape,2026-01-01,10.501594602497818
Manufacturing,Free State,2008-01-01,101.51046798828615
Manufacturing,Free State,2008-04-01,88.30440224496273
Manufacturing,Free State,2008-07-01,76.45778538219017
Manufacturing,Free State,2008-10-01,78.81806850687397
Manufacturing,Free State,2009-01-01,81.3719400248857
Manufacturing,Free State,2009-04-01,73.41642394781859
Manufacturing,Free State,2009-07-01,73.99287251344805
Manufacturing,Free State,2009-10-01,80.3005234919535
Manufacturing,Free State,2010-01-01,70.23796839579403
Manufacturing,Free State,2010-04-01,70.6898746309196
Manufacturing,Free State,2010-07-01,65.96318365423248
Manufacturing,Free State,2010-10-01,62.525518947510456
Manufacturing,Free State,2011-01-01,62.62999112949271
Manufacturing,Free State,2011-04-01,60.880726025279856
Manufacturing,Free State,2011-07-01,63.37975642081275
Manufacturing,Free State,2011-10-01,63.56056589576189
Manufacturing,Free State,2012-01-01,52.9277830657736
Manufacturing,Free State,2012-04-01,56.08981195177786
Manufacturing,Free State,2012-07-01,58.51052555146703
Manufacturing,Free State,2012-10-01,70.50541810492976
Manufacturing,Free State,2013-01-01,68.25642516185304
Manufacturing,Free State,2013-04-01,64.45367665751903
Manufacturing,Free State,2013-07-01,58.21057679257304
Manufacturing,Free State,2013-10-01,58.058796618096295
Manufacturing,Free State,2014-01-01,56.354972680279474
Manufacturing,Free State,2014-04-01,62.44485694154625
Manufacturing,Free State,2014-07-01,80.54416473721189
Manufacturing,Free State,2014-10-01,75.53999657297655
Manufacturing,Free State,2015-01-01,71.2571077165721
Manufacturing,Free State,2015-04-01,72.26913067815676
Manufacturing,Free State,2015-07-01,59.499560062990454
Manufacturing,Free State,2015-10-01,68.59308419241694
Manufacturing,Free State,2016-01-01,59.34388769727013
Manufacturing,Free State,2016-04-01,66.38636349250278
Manufacturing,Free State,2016-07-01,60.02981802279241
Manufacturing,Free State,2016-10-01,58.627317477201515
Manufacturing,Free State,2017-01-01,68.25792652349274
Manufacturing,Free State,2017-04-01,69.12037545936343
Manufacturing,Free State,2017-07-01,54.54323253531909
Manufacturing,Free State,2017-10-01,55.05224095345427
Manufacturing,Free State,2018-01-01,58.295076854374074
Manufacturing,Free State,2018-04-01,58.3048604544032
Manufacturing,Free State,2018-07-01,65.4664661564136
Manufacturing,Free State,2018-10-01,70.5336614936641
Manufacturing,Free State,2019-01-01,77.19103260361786
Manufacturing,Free State,2019-04-01,62.4552995474421
Manufacturing,Free State,2019-07-01,59.0322944393883
Manufacturing,Free State,2019-10-01,55.38939767609188
Manufacturing,Free State,2020-01-01,53.31444485735261
Manufacturing,Free State,2020-04-01,54.26289752378289
Manufacturing,Free State,2020-07-01,48.01389422346291
Manufacturing,Free State,2020-10-01,48.91391092034261
Manufacturing,Free State,2021-01-01,47.81851289561739
Manufacturing,Free State,2021-04-01,44.64449122203423
Manufacturing,Free State,2021-07-01,31.36865165588193
Manufacturing,Free State,2021-10-01,32.85435838716779
Manufacturing,Free State,2022-01-01,52.429577809637735
Manufacturing,Free State,2022-04-01,51.162629087815255
Manufacturing,Free State,2022-07-01,55.959367397702806
Manufacturing,Free State,2022-10-01,67.12442473963401
Manufacturing,Free State,2023-01-01,56.7573353787919
Manufacturing,Free State,2023-04-01,51.46166966242808
Manufacturing,Free State,2023-07-01,51.089318967847056
Manufacturing,Free State,2023-10-01,50.777713237807895
Manufacturing,Free State,2024-01-01,59.578920897729375
Manufacturing,Free State,2024-04-01,60.76266863134802
Manufacturing,Free State,2024-07-01,52.27729800900049
Manufacturing,Free State,2024-10-01,45.52876970421826
Manufacturing,Free State,2025-01-01,62.19454837654768
Manufacturing,Free State,2025-04-01,52.168148257932124
Manufacturing,Free State,2025-07-01,47.03400705940698
Manufacturing,Free State,2025-10-01,47.06330221390133
Manufacturing,Free State,2026-01-01,47.93067554166785
Manufacturing,KwaZulu-Natal,2008-01-01,436.47216463420614
Manufacturing,KwaZulu-Natal,2008-04-01,422.76450211767093
Manufacturing,KwaZulu-Natal,2008-07-01,381.8534015659751
Manufacturing,KwaZulu-Natal,2008-10-01,389.97364015454684
Manufacturing,KwaZulu-Natal,2009-01-01,383.5606689503316
Manufacturing,KwaZulu-Natal,2009-04-01,410.5809925636456
Manufacturing,KwaZulu-Natal,2009-07-01,389.59095817783367
Manufacturing,KwaZulu-Natal,2009-10-01,384.0625519679004
Manufacturing,KwaZulu-Natal,2010-01-01,403.26956066878284
Manufacturing,KwaZulu-Natal,2010-04-01,357.55924498946905
Manufacturing,KwaZulu-Natal,2010-07-01,358.45817106113583
Manufacturing,KwaZulu-Natal,2010-10-01,357.57286723057405
Manufacturing,KwaZulu-Natal,2011-01-01,374.1988297464468
Manufacturing,KwaZulu-Natal,2011-04-01,382.95942691745836
Manufacturing,KwaZulu-Natal,2011-07-01,385.15210274821453
Manufacturing,KwaZulu-Natal,2011-10-01,417.10470707725915
Manufacturing,KwaZulu-Natal,2012-01-01,369.2409364591128
Manufacturing,KwaZulu-Natal,2012-04-01,372.30531256651517
Manufacturing,KwaZulu-Natal,2012-07-01,375.856688691853
Manufacturing,KwaZulu-Natal,2012-10-01,343.33728625724234
Manufacturing,KwaZulu-Natal,2013-01-01,347.9999096908099
Manufacturing,KwaZulu-Natal,2013-04-01,352.76970856076974
Manufacturing,KwaZulu-Natal,2013-07-01,351.73833613846745
Manufacturing,KwaZulu-Natal,2013-10-01,345.09268305614745
Manufacturing,KwaZulu-Natal,2014-01-01,360.57973671977186
Manufacturing,KwaZulu-Natal,2014-04-01,329.0378329016434
Manufacturing,KwaZulu-Natal,2014-07-01,342.69586890488927
Manufacturing,KwaZulu-Natal,2014-10-01,362.1202346650503
Manufacturing,KwaZulu-Natal,2015-01-01,372.9326884233666
Manufacturing,KwaZulu-Natal,2015-04-01,360.0404870419663
Manufacturing,KwaZulu-Natal,2015-07-01,349.05735701644653
Manufacturing,KwaZulu-Natal,2015-10-01,310.28399204403365
Manufacturing,KwaZulu-Natal,2016-01-01,316.1281231357072
Manufacturing,KwaZulu-Natal,2016-04-01,329.2654323460581
Manufacturing,KwaZulu-Natal,2016-07-01,316.57383618240436
Manufacturing,KwaZulu-Natal,2016-10-01,305.59661488584123
Manufacturing,KwaZulu-Natal,2017-01-01,295.24474452203526
Manufacturing,KwaZulu-Natal,2017-04-01,294.85327154459253
Manufacturing,KwaZulu-Natal,2017-07-01,329.82417010321245
Manufacturing,KwaZulu-Natal,2017-10-01,360.93812866091207
Manufacturing,KwaZulu-Natal,2018-01-01,371.27987694926935
Manufacturing,KwaZulu-Natal,2018-04-01,350.0035241539915
Manufacturing,KwaZulu-Natal,2018-07-01,345.6180150979321
Manufacturing,KwaZulu-Natal,2018-10-01,338.22471549714254
Manufacturing,KwaZulu-Natal,2019-01-01,348.1100696692997
Manufacturing,KwaZulu-Natal,2019-04-01,352.23388255681186
Manufacturing,KwaZulu-Natal,2019-07-01,332.64183025956123
Manufacturing,KwaZulu-Natal,2019-10-01,338.0996753698382
Manufacturing,KwaZulu-Natal,2020-01-01,324.18484438292836
Manufacturing,KwaZulu-Natal,2020-04-01,249.23223319875999
Manufacturing,KwaZulu-Natal,2020-07-01,271.64965436302657
Manufacturing,KwaZulu-Natal,2020-10-01,272.01978593215773
Manufacturing,KwaZulu-Natal,2021-01-01,276.74779183387744
Manufacturing,KwaZulu-Natal,2021-04-01,252.79157653980488
Manufacturing,KwaZulu-Natal,2021-07-01,270.80600656743866
Manufacturing,KwaZulu-Natal,2021-10-01,227.62701323870965
Manufacturing,KwaZulu-Natal,2022-01-01,285.13509765320583
Manufacturing,KwaZulu-Natal,2022-04-01,294.2326943718859
Manufacturing,KwaZulu-Natal,2022-07-01,309.4814008318462
Manufacturing,KwaZulu-Natal,2022-10-01,296.47806629975685
Manufacturing,KwaZulu-Natal,2023-01-01,340.12831044185356
Manufacturing,KwaZulu-Natal,2023-04-01,323.33289526663674
Manufacturing,KwaZulu-Natal,2023-07-01,317.97194661030625
Manufacturing,KwaZulu-Natal,2023-10-01,328.0578021586461
Manufacturing,KwaZulu-Natal,2024-01-01,378.76128159619935
Manufacturing,KwaZulu-Natal,2024-04-01,381.5140390250905
Manufacturing,KwaZulu-Natal,2024-07-01,343.9629559226842
Manufacturing,KwaZulu-Natal,2024-10-01,367.83370989661813
Manufacturing,KwaZulu-Natal,2025-01-01,331.33464249339005
Manufacturing,KwaZulu-Natal,2025-04-01,355.06510819790117
Manufacturing,KwaZulu-Natal,2025-07-01,364.1406464456531
Manufacturing,KwaZulu-Natal,2025-10-01,344.1257604242974
Manufacturing,KwaZulu-Natal,2026-01-01,350.8166449506291
Manufacturing,North West,2008-01-01,91.43311190869707
Manufacturing,North West,2008-04-01,81.88798788611325
Manufacturing,North West,2008-07-01,76.67507158103558
Manufacturing,North West,2008-10-01,84.86425982355178
Manufacturing,North West,2009-01-01,81.3645941812161
Manufacturing,North West,2009-04-01,97.69424604886265
Manufacturing,North West,2009-07-01,90.67777849964769
Manufacturing,North West,2009-10-01,75.58262493114871
Manufacturing,North West,2010-01-01,72.56925268077352
Manufacturing,North West,2010-04-01,83.95992362008026
Manufacturing,North West,2010-07-01,79.40522524986974
Manufacturing,North West,2010-10-01,85.21406526172395
Manufacturing,North West,2011-01-01,71.13725472630998
Manufacturing,North West,2011-04-01,71.04175475806092
Manufacturing,North West,2011-07-01,73.72350316887828
Manufacturing,North West,2011-10-01,68.45428671492876
Manufacturing,North West,2012-01-01,61.69667325038798
Manufacturing,North West,2012-04-01,61.71323668988462
Manufacturing,North West,2012-07-01,61.530211537542286
Manufacturing,North West,2012-10-01,65.93369199946854
Manufacturing,North West,2013-01-01,68.83394856387291
Manufacturing,North West,2013-04-01,66.18515596371677
Manufacturing,North West,2013-07-01,73.18916902227458
Manufacturing,North West,2013-10-01,81.26213765977508
Manufacturing,North West,2014-01-01,65.47380422378184
Manufacturing,North West,2014-04-01,61.45487738800016
Manufacturing,North West,2014-07-01,74.32848504585304
Manufacturing,North West,2014-10-01,76.0679844796471
Manufacturing,North West,2015-01-01,67.78533626819984
Manufacturing,North West,2015-04-01,64.22889383666698
Manufacturing,North West,2015-07-01,76.16990797316936
Manufacturing,North West,2015-10-01,79.61172157919285
Manufacturing,North West,2016-01-01,64.15365629096581
Manufacturing,North West,2016-04-01,69.97791933301859
Manufacturing,North West,2016-07-01,72.24241104214889
Manufacturing,North West,2016-10-01,66.2557742440332
Manufacturing,North West,2017-01-01,74.05672576637987
Manufacturing,North West,2017-04-01,77.23594667249147
Manufacturing,North West,2017-07-01,77.7853199091895
Manufacturing,North West,2017-10-01,84.64223272292352
Manufacturing,North West,2018-01-01,74.45792519245953
Manufacturing,North West,2018-04-01,49.07609454365346
Manufacturing,North West,2018-07-01,53.506352408911376
Manufacturing,North West,2018-10-01,54.64110303472259
Manufacturing,North West,2019-01-01,75.2492650725392
Manufacturing,North West,2019-04-01,72.12207899841808
Manufacturing,North West,2019-07-01,73.80737989181773
Manufacturing,North West,2019-10-01,69.96074443991253
Manufacturing,North West,2020-01-01,62.18816699730618
Manufacturing,North West,2020-04-01,62.916493496519024
Manufacturing,North West,2020-07-01,44.21938710292994
Manufacturing,North West,2020-10-01,51.262191971371536
Manufacturing,North West,2021-01-01,71.97663712124968
Manufacturing,North West,2021-04-01,43.69137364221727
Manufacturing,North West,2021-07-01,63.05831422257114
Manufacturing,North West,2021-10-01,39.03306845295627
Manufacturing,North West,2022-01-01,53.249264182404985
Manufacturing,North West,2022-04-01,59.440682111531956
Manufacturing,North West,2022-07-01,46.01413810603784
Manufacturing,North West,2022-10-01,42.40803835405904
Manufacturing,North West,2023-01-01,43.380086774525836
Manufacturing,North West,2023-04-01,41.58218536401364
Manufacturing,North West,2023-07-01,36.14778804265004
Manufacturing,North West,2023-10-01,42.3709997784998
Manufacturing,North West,2024-01-01,44.39488315390813
Manufacturing,North West,2024-04-01,47.1847124495419
Manufacturing,North West,2024-07-01,45.610974396894285
Manufacturing,North West,2024-10-01,45.357636909863444
Manufacturing,North West,2025-01-01,47.82341039014916
Manufacturing,North West,2025-04-01,44.60415438412832
Manufacturing,North West,2025-07-01,63.058309531985806
Manufacturing,North West,2025-10-01,67.42612198091064
Manufacturing,North West,2026-01-01,64.15475111665714
Manufacturing,Gauteng,2008-01-01,788.9635512386322
Manufacturing,Gauteng,2008-04-01,808.85531146229
Manufacturing,Gauteng,2008-07-01,800.2422716284259
Manufacturing,Gauteng,2008-10-01,807.5478652641823
Manufacturing,Gauteng,2009-01-01,785.8652637810076
Manufacturing,Gauteng,2009-04-01,760.628149116378
Manufacturing,Gauteng,2009-07-01,663.2936773614797
Manufacturing,Gauteng,2009-10-01,692.0884708309115
Manufacturing,Gauteng,2010-01-01,708.5503584190049
Manufacturing,Gauteng,2010-04-01,703.3497975089937
Manufacturing,Gauteng,2010-07-01,701.6590677911007
Manufacturing,Gauteng,2010-10-01,750.1513977396872
Manufacturing,Gauteng,2011-01-01,745.9621299660712
Manufacturing,Gauteng,2011-04-01,647.8490238605477
Manufacturing,Gauteng,2011-07-01,665.5835621974338
Manufacturing,Gauteng,2011-10-01,677.4622111201236
Manufacturing,Gauteng,2012-01-01,685.2261375420031
Manufacturing,Gauteng,2012-04-01,658.1251813025799
Manufacturing,Gauteng,2012-07-01,683.745448017185
Manufacturing,Gauteng,2012-10-01,669.3874080067701
Manufacturing,Gauteng,2013-01-01,685.9808728114226
Manufacturing,Gauteng,2013-04-01,709.9289026997742
Manufacturing,Gauteng,2013-07-01,674.1928906436295
Manufacturing,Gauteng,2013-10-01,654.4422505839746
Manufacturing,Gauteng,2014-01-01,644.045546522841
Manufacturing,Gauteng,2014-04-01,617.2031819084948
Manufacturing,Gauteng,2014-07-01,642.4352628360668
Manufacturing,Gauteng,2014-10-01,617.7981673240013
Manufacturing,Gauteng,2015-01-01,652.7109268727096
Manufacturing,Gauteng,2015-04-01,650.1843138206679
Manufacturing,Gauteng,2015-07-01,670.7554710007679
Manufacturing,Gauteng,2015-10-01,653.485000011047
Manufacturing,Gauteng,2016-01-01,619.3341379032604
Manufacturing,Gauteng,2016-04-01,624.1095089745681
Manufacturing,Gauteng,2016-07-01,605.3141659389001
Manufacturing,Gauteng,2016-10-01,642.5277645825021
Manufacturing,Gauteng,2017-01-01,646.3146979925486
Manufacturing,Gauteng,2017-04-01,665.9155128129632
Manufacturing,Gauteng,2017-07-01,624.1287290253965
Manufacturing,Gauteng,2017-10-01,642.7323315676666
Manufacturing,Gauteng,2018-01-01,649.6026264617688
Manufacturing,Gauteng,2018-04-01,612.3909066941411
Manufacturing,Gauteng,2018-07-01,627.4673084854609
Manufacturing,Gauteng,2018-10-01,637.3252641100078
Manufacturing,Gauteng,2019-01-01,620.0812197867044
Manufacturing,Gauteng,2019-04-01,627.4741147994099
Manufacturing,Gauteng,2019-07-01,627.1577187933556
Manufacturing,Gauteng,2019-10-01,624.222227510821
Manufacturing,Gauteng,2020-01-01,616.0261845736126
Manufacturing,Gauteng,2020-04-01,533.6167097339369
Manufacturing,Gauteng,2020-07-01,503.85431767330266
Manufacturing,Gauteng,2020-10-01,524.8531886762414
Manufacturing,Gauteng,2021-01-01,509.7688103218722
Manufacturing,Gauteng,2021-04-01,504.63054264862046
Manufacturing,Gauteng,2021-07-01,458.78343674785174
Manufacturing,Gauteng,2021-10-01,454.4938131237728
Manufacturing,Gauteng,2022-01-01,553.7413053526616
Manufacturing,Gauteng,2022-04-01,502.04773015377316
Manufacturing,Gauteng,2022-07-01,545.0402508094763
Manufacturing,Gauteng,2022-10-01,553.9533319387381
Manufacturing,Gauteng,2023-01-01,540.1814769891082
Manufacturing,Gauteng,2023-04-01,500.50421822688867
Manufacturing,Gauteng,2023-07-01,462.4261233181429
Manufacturing,Gauteng,2023-10-01,506.79005940711653
Manufacturing,Gauteng,2024-01-01,538.2530273694387
Manufacturing,Gauteng,2024-04-01,556.9856606225171
Manufacturing,Gauteng,2024-07-01,540.3465576005839
Manufacturing,Gauteng,2024-10-01,567.8311863922034
Manufacturing,Gauteng,2025-01-01,547.8007360165183
Manufacturing,Gauteng,2025-04-01,548.0047581435566
Manufacturing,Gauteng,2025-07-01,526.1159219697038
Manufacturing,Gauteng,2025-10-01,491.09370699650657
Manufacturing,Gauteng,2026-01-01,538.3092594794873
Manufacturing,Mpumalanga,2008-01-01,80.13172486253373
Manufacturing,Mpumalanga,2008-04-01,92.77184994184239
Manufacturing,Mpumalanga,2008-07-01,94.33393152241295
Manufacturing,Mpumalanga,2008-10-01,96.41257947941303
Manufacturing,Mpumalanga,2009-01-01,92.43932387777507
Manufacturing,Mpumalanga,2009-04-01,87.90177408691568
Manufacturing,Mpumalanga,2009-07-01,81.339321387437
Manufacturing,Mpumalanga,2009-10-01,86.49335581540673
Manufacturing,Mpumalanga,2010-01-01,74.68830144805449
Manufacturing,Mpumalanga,2010-04-01,86.72785202950186
Manufacturing,Mpumalanga,2010-07-01,83.6479917454047
Manufacturing,Mpumalanga,2010-10-01,85.73268481026375
Manufacturing,Mpumalanga,2011-01-01,82.38629324963847
Manufacturing,Mpumalanga,2011-04-01,81.37756347573426
Manufacturing,Mpumalanga,2011-07-01,85.74803247794617
Manufacturing,Mpumalanga,2011-10-01,84.53155798122351
Manufacturing,Mpumalanga,2012-01-01,88.96235453283167
Manufacturing,Mpumalanga,2012-04-01,82.41552535423074
Manufacturing,Mpumalanga,2012-07-01,84.57972881556498
Manufacturing,Mpumalanga,2012-10-01,105.19650565253538
Manufacturing,Mpumalanga,2013-01-01,106.94718599721362
Manufacturing,Mpumalanga,2013-04-01,103.08331373954064
Manufacturing,Mpumalanga,2013-07-01,91.4218460832045
Manufacturing,Mpumalanga,2013-10-01,76.3358993696575
Manufacturing,Mpumalanga,2014-01-01,95.704873374658
Manufacturing,Mpumalanga,2014-04-01,108.48716511002634
Manufacturing,Mpumalanga,2014-07-01,103.37844976574657
Manufacturing,Mpumalanga,2014-10-01,93.23998419524672
Manufacturing,Mpumalanga,2015-01-01,100.11992990490916
Manufacturing,Mpumalanga,2015-04-01,110.16674491025513
Manufacturing,Mpumalanga,2015-07-01,114.66290172469357
Manufacturing,Mpumalanga,2015-10-01,97.30372410746781
Manufacturing,Mpumalanga,2016-01-01,85.75751694506795
Manufacturing,Mpumalanga,2016-04-01,89.9001595557035
Manufacturing,Mpumalanga,2016-07-01,95.0402674984867
Manufacturing,Mpumalanga,2016-10-01,99.52508937322925
Manufacturing,Mpumalanga,2017-01-01,103.79340249558597
Manufacturing,Mpumalanga,2017-04-01,112.04150452119285
Manufacturing,Mpumalanga,2017-07-01,112.28712388100628
Manufacturing,Mpumalanga,2017-10-01,106.02055976488914
Manufacturing,Mpumalanga,2018-01-01,97.90636114236386
Manufacturing,Mpumalanga,2018-04-01,117.08279885643492
Manufacturing,Mpumalanga,2018-07-01,119.62902526105556
Manufacturing,Mpumalanga,2018-10-01,109.19676473811862
Manufacturing,Mpumalanga,2019-01-01,97.24071039386406
Manufacturing,Mpumalanga,2019-04-01,101.119835774571
Manufacturing,Mpumalanga,2019-07-01,103.92361158708786
Manufacturing,Mpumalanga,2019-10-01,103.15196111856434
Manufacturing,Mpumalanga,2020-01-01,104.82929757928694
Manufacturing,Mpumalanga,2020-04-01,96.7854937098334
Manufacturing,Mpumalanga,2020-07-01,91.0240031293103
Manufacturing,Mpumalanga,2020-10-01,90.33829430760034
Manufacturing,Mpumalanga,2021-01-01,82.29366191933643
Manufacturing,Mpumalanga,2021-04-01,105.6907411816153
Manufacturing,Mpumalanga,2021-07-01,97.6827865181236
Manufacturing,Mpumalanga,2021-10-01,77.9517081484807
Manufacturing,Mpumalanga,2022-01-01,72.9389251394633
Manufacturing,Mpumalanga,2022-04-01,80.31539809048226
Manufacturing,Mpumalanga,2022-07-01,123.09910988778988
Manufacturing,Mpumalanga,2022-10-01,105.45189893070489
Manufacturing,Mpumalanga,2023-01-01,96.1817226860816
Manufacturing,Mpumalanga,2023-04-01,81.0933799787783
Manufacturing,Mpumalanga,2023-07-01,92.8083066555401
Manufacturing,Mpumalanga,2023-10-01,89.4036343407015
Manufacturing,Mpumalanga,2024-01-01,101.79581152946761
Manufacturing,Mpumalanga,2024-04-01,89.90255185505835
Manufacturing,Mpumalanga,2024-07-01,105.35057454012639
Manufacturing,Mpumalanga,2024-10-01,105.57749628917752
Manufacturing,Mpumalanga,2025-01-01,109.15575261657288
Manufacturing,Mpumalanga,2025-04-01,98.89523660701535
Manufacturing,Mpumalanga,2025-07-01,83.34324897330856
Manufacturing,Mpumalanga,2025-10-01,65.59130022157431
Manufacturing,Mpumalanga,2026-01-01,74.04454606929079
Manufacturing,Limpopo,2008-01-01,70.08945957028449
Manufacturing,Limpopo,2008-04-01,71.46453332752604
Manufacturing,Limpopo,2008-07-01,70.56169472417956
Manufacturing,Limpopo,2008-10-01,73.07798920901406
Manufacturing,Limpopo,2009-01-01,69.8448462181121
Manufacturing,Limpopo,2009-04-01,69.73450315249255
Manufacturing,Limpopo,2009-07-01,77.77562097959958
Manufacturing,Limpopo,2009-10-01,82.58375589068577
Manufacturing,Limpopo,2010-01-01,62.03294202669233
Manufacturing,Limpopo,2010-04-01,57.0345447697836
Manufacturing,Limpopo,2010-07-01,66.44066663785675
Manufacturing,Limpopo,2010-10-01,69.04222028069127
Manufacturing,Limpopo,2011-01-01,63.29046581648213
Manufacturing,Limpopo,2011-04-01,72.22902333765815
