province,date,working_age_population,labour_force,employed,unemployed,outside_labour_force,participation_rate,absorption_rate,inactivity_rate,unemployment_rate,year,quarter,quarter_label,unemployment_rate_qoq,unemployment_rate_yoy
KwaZulu-Natal,2011-07-01,6335.628170114933,2972.6165296982813,2416.538532492382,556.0779972058964,3363.0116404165865,46.9,38.1,53.08095030385528,18.7,2011,3,Q3 2011,-1.3000000000000007,-0.8000000000000007
KwaZulu-Natal,2011-10-01,6359.853412481123,3046.5260049019325,2472.817899688845,573.7081052130909,3313.327407579167,47.9,38.9,52.09754364894149,18.8,2011,4,Q4 2011,0.10000000000000142,-0.5999999999999979
KwaZulu-Natal,2012-01-01,6384.09234181821,3026.981955147493,2423.0540110219563,603.9279441255337,3357.1103866706544,47.4,38.0,52.5855549532273,20.0,2012,1,Q1 2012,1.1999999999999993,0.1999999999999993
KwaZulu-Natal,2012-04-01,6408.4460508449165,3008.8284092814893,2429.3314131857333,579.4969960957488,3399.6176415634923,47.0,37.9,53.049017103198395,19.3,2012,2,Q2 2012,-0.6999999999999993,-0.6999999999999993
KwaZulu-Natal,2012-07-01,6432.46502220697,3073.583149129328,2441.160398171609,632.422750957719,3358.881873077632,47.8,38.0,52.21764691266152,20.6,2012,3,Q3 2012,1.3000000000000007,1.9000000000000021
KwaZulu-Natal,2012-10-01,6455.686785478658,3072.798291274696,2399.0996071533305,673.6986841213677,3382.88849420397,47.6,37.2,52.40168252606888,21.9,2012,4,Q4 2012,1.2999999999999972,3.099999999999998
KwaZulu-Natal,2013-01-01,6478.9525997659985,3049.1564738227016,2424.112184817454,625.0442890052494,3429.7961259432827,47.1,37.4,52.937509159531636,20.5,2013,1,Q1 2013,-1.3999999999999986,0.5
KwaZulu-Natal,2013-04-01,6502.359922166018,3135.9714938354787,2439.5922879315326,696.3792059039439,3366.388428330478,48.2,37.5,51.771794681095884,22.2,2013,2,Q2 2013,1.6999999999999993,2.8999999999999986
KwaZulu-Natal,2013-07-01,6526.707053940729,3235.234567686558,2569.1682808463306,666.0662868402383,3291.4724862541684,49.6,39.4,50.43082919230405,20.6,2013,3,Q3 2013,-1.5999999999999979,0.0
KwaZulu-Natal,2013-10-01,6549.120078582478,3154.1188617647317,2527.136534701934,626.9823270627915,3395.0012168177914,48.2,38.6,51.83904365898462,19.9,2013,4,Q4 2013,-0.7000000000000028,-2.0
KwaZulu-Natal,2014-01-01,6572.361955244968,3186.02185256572,2527.04736734727,658.9744852184398,3386.3401026792258,48.5,38.4,51.52394414278538,20.7,2014,1,Q1 2014,0.8000000000000007,0.1999999999999993
KwaZulu-Natal,2014-04-01,6595.733650923054,3249.170643579864,2480.494702862939,768.6759407169372,3346.563007343173,49.3,37.6,50.73829818570209,23.7,2014,2,Q2 2014,3.0,1.5
KwaZulu-Natal,2014-07-01,6619.451587997363,3187.1758288457854,2419.1034267207547,768.0724021250361,3432.2757591515615,48.1,36.5,51.851361302708554,24.1,2014,3,Q3 2014,0.40000000000000213,3.5
KwaZulu-Natal,2014-10-01,6643.014987864746,3182.685316636795,2519.6795638279887,663.0057528088095,3460.329671227868,47.9,37.9,52.08974656158954,20.8,2014,4,Q4 2014,-3.3000000000000007,0.9000000000000021
KwaZulu-Natal,2015-01-01,6666.583754319448,3329.7743336148765,2545.6051083364123,784.169225278458,3336.8094207045538,49.9,38.2,50.05276380940877,23.6,2015,1,Q1 2015,2.8000000000000007,2.900000000000002
KwaZulu-Natal,2015-04-01,6690.255722876161,3208.8830800675873,2555.529242359949,653.3538377076405,3481.3726428085542,48.0,38.2,52.03646597399827,20.4,2015,2,Q2 2015,-3.200000000000003,-3.3000000000000007
KwaZulu-Natal,2015-07-01,6714.706907677276,3237.17148007892,2572.9417108092407,664.2297692696864,3477.5354275983673,48.2,38.3,51.78983201218722,20.5,2015,3,Q3 2015,0.10000000000000142,-3.6000000000000014
KwaZulu-Natal,2015-10-01,6739.443546512696,3181.413194196932,2529.485455386073,651.9277388108507,3558.0303523157877,47.2,37.5,52.794126514445004,20.5,2015,4,Q4 2015,0.0,-0.3000000000000007
KwaZulu-Natal,2016-01-01,6764.18718467142,3271.579599297747,2514.830280840632,756.7493184571116,3492.6075853736716,48.4,37.2,51.63381039022884,23.1,2016,1,Q1 2016,2.6000000000000014,-0.5
KwaZulu-Natal,2016-04-01,6789.074669615971,3204.1887543723365,2478.5834706553205,725.6052837170292,3584.885915243622,47.2,36.5,52.803748518000845,22.6,2016,2,Q2 2016,-0.5,2.200000000000003
KwaZulu-Natal,2016-07-01,6814.8696635839,3262.249599356084,2495.8263136848022,766.4232856712908,3552.620064227841,47.9,36.6,52.13041832938252,23.5,2016,3,Q3 2016,0.8999999999999986,3.0
KwaZulu-Natal,2016-10-01,6841.1817717852955,3339.7935797732034,2541.212083552104,798.5814962210986,3501.388192012123,48.8,37.1,51.18104311231805,23.9,2016,4,Q4 2016,0.3999999999999986,3.3999999999999986
KwaZulu-Natal,2017-01-01,6867.577945674722,3443.403116902802,2554.8149577223307,888.5881591804651,3424.174828771857,50.1,37.2,49.860006771782615,25.8,2017,1,Q1 2017,1.9000000000000021,2.6999999999999993
KwaZulu-Natal,2017-04-01,6894.056946369507,3397.1322391835124,2583.3441120735847,813.7881271099259,3496.92470718597,49.3,37.5,50.72375720698048,24.0,2017,2,Q2 2017,-1.8000000000000007,1.3999999999999986
KwaZulu-Natal,2017-07-01,6920.963601972616,3361.7625652637066,2536.2793618759806,825.4832033877368,3559.2010367089392,48.6,36.6,51.42637992916942,24.6,2017,3,Q3 2017,0.6000000000000014,1.1000000000000014
KwaZulu-Natal,2017-10-01,6947.732051752913,3309.7732139474674,2512.7900455778354,796.9831683696226,3637.9588378054978,47.6,36.2,52.36181837042327,24.1,2017,4,Q4 2017,-0.5,0.20000000000000284
KwaZulu-Natal,2018-01-01,6974.606059661596,3367.7662757556927,2616.734393830171,751.0318819255308,3606.839783905897,48.3,37.5,51.71388538725652,22.3,2018,1,Q1 2018,-1.8000000000000007,-3.5
KwaZulu-Natal,2018-04-01,7001.584707174913,3349.084119118851,2619.5957721768427,729.4883469420026,3652.500588056055,47.8,37.4,52.16676996442775,21.8,2018,2,Q2 2018,-0.5,-2.1999999999999993
KwaZulu-Natal,2018-07-01,7028.656150560373,3420.1596872436885,2634.5469711873047,785.6127160563798,3608.4964633167215,48.7,37.5,51.339777989147414,23.0,2018,3,Q3 2018,1.1999999999999993,-1.6000000000000014
KwaZulu-Natal,2018-10-01,7055.216716947144,3560.7744181175813,2647.514852646516,913.2595654710595,3494.4422988295796,50.5,37.5,49.52990728744622,25.6,2018,4,Q4 2018,2.6000000000000014,1.5
KwaZulu-Natal,2019-01-01,7081.858207403374,3469.493617061724,2597.876308400702,871.6173086610243,3612.3645903415954,49.0,36.7,51.00871105504501,25.1,2019,1,Q1 2019,-0.5,2.8000000000000007
KwaZulu-Natal,2019-04-01,7108.579622407574,3563.4214465369405,2634.8371104977064,928.5843360392291,3545.1581758706425,50.1,37.1,49.871540647845094,26.1,2019,2,Q2 2019,1.0,4.300000000000001
KwaZulu-Natal,2019-07-01,7135.257393166482,3609.580425715633,2674.03088809449,935.5495376211195,3525.6769674509064,50.6,37.5,49.41205023420894,25.9,2019,3,Q3 2019,-0.20000000000000284,2.8999999999999986
KwaZulu-Natal,2019-10-01,7161.287107629761,3553.719377105228,2663.961292642911,889.7580844622967,3607.5677305245604,49.6,37.2,50.37596840213935,25.0,2019,4,Q4 2019,-0.8999999999999986,-0.6000000000000014
KwaZulu-Natal,2020-01-01,7187.503777808214,3655.5602730831847,2671.912167038644,983.648106044537,3531.9435047250267,50.9,37.2,49.140057715586124,26.9,2020,1,Q1 2020,1.8999999999999986,1.7999999999999972
KwaZulu-Natal,2020-04-01,7213.766,2831.9553737967967,2297.1380929626243,534.8172808341784,4381.810626203192,39.3,31.8,60.74234493054519,18.9,2020,2,Q2 2020,-8.0,-7.200000000000003
KwaZulu-Natal,2020-07-01,7239.870401713746,3244.5091746997014,2388.810981282357,855.6981934173413,3995.361227014038,44.8,33.0,55.185535172937975,26.4,2020,3,Q3 2020,7.5,0.5
KwaZulu-Natal,2020-10-01,7267.871513520475,3488.0917109578127,2454.370769356665,1033.7209416011478,3779.77980256265,48.0,33.8,52.006695433903474,29.6,2020,4,Q4 2020,3.200000000000003,4.600000000000001
KwaZulu-Natal,2021-01-01,7290.9764463612955,3496.3628853958403,2429.2328397509555,1067.1300456448932,3794.613560965469,48.0,33.3,52.04534109911909,30.5,2021,1,Q1 2021,0.8999999999999986,3.6000000000000014
KwaZulu-Natal,2021-04-01,7316.592207911209,3584.098006394111,2420.77453158057,1163.3234748135355,3732.494201517111,49.0,33.1,51.01410732552418,32.5,2021,2,Q2 2021,2.0,13.600000000000001
KwaZulu-Natal,2021-07-01,7343.072374991207,3221.3978348428427,2297.3641595918593,924.0336752509864,4121.674540148353,43.9,31.3,56.130109164983345,28.7,2021,3,Q3 2021,-3.8000000000000007,2.3000000000000007
KwaZulu-Natal,2021-10-01,7369.878033036916,3584.811726971524,2423.658941581502,1161.1527853900247,3785.0663060653656,48.6,32.9,51.35860171764054,32.4,2021,4,Q4 2021,3.6999999999999993,2.799999999999997
KwaZulu-Natal,2022-01-01,7396.77235502933,3551.0050887956754,2370.8771868741546,1180.1279019215126,3845.767266233669,48.0,32.1,51.99250540164771,33.2,2022,1,Q1 2022,0.8000000000000043,2.700000000000003
KwaZulu-Natal,2022-04-01,7423.753974009015,3688.2674305873406,2481.251434885741,1207.0159957016,3735.486543421728,49.7,33.4,50.31802719351821,32.7,2022,2,Q2 2022,-0.5,0.20000000000000284
KwaZulu-Natal,2022-07-01,7450.615984726087,3655.279539230164,2538.576168884361,1116.7033703457935,3795.336445495925,49.1,34.1,50.93990152327017,30.6,2022,3,Q3 2022,-2.1000000000000014,1.9000000000000021
KwaZulu-Natal,2022-10-01,7476.787418415451,3701.8905844048063,2540.53462440532,1161.355959999504,3774.8968340106476,49.5,34.0,50.488219374997655,31.4,2022,4,Q4 2022,0.7999999999999972,-1.0
KwaZulu-Natal,2023-01-01,7503.058836542485,3756.654185464493,2594.4939705724923,1162.1602148920097,3746.404651078047,50.1,34.6,49.93169762749651,30.9,2023,1,Q1 2023,-0.5,-2.3000000000000043
KwaZulu-Natal,2023-04-01,7529.429256790896,3828.9214164302125,2642.330025808326,1186.59139062188,3700.5078403606385,50.9,35.1,49.14725557747928,31.0,2023,2,Q2 2023,0.10000000000000142,-1.7000000000000028
KwaZulu-Natal,2023-07-01,7555.638477145786,3957.915905564425,2793.8645646562527,1164.0513409081616,3597.722571581327,52.4,37.0,47.61639380264988,29.4,2023,3,Q3 2023,-1.6000000000000014,-1.2000000000000028
KwaZulu-Natal,2023-10-01,7581.096736094014,4053.1335185163834,2855.8511976829604,1197.282320833412,3527.963217577701,53.5,37.7,46.536317110685786,29.5,2023,4,Q4 2023,0.10000000000000142,-1.8999999999999986
KwaZulu-Natal,2024-01-01,7606.763857001678,4126.424483703776,2891.0575949409676,1235.3668887628094,3480.339373297855,54.2,38.0,45.75321961774519,29.9,2024,1,Q1 2024,0.3999999999999986,-1.0
KwaZulu-Natal,2024-04-01,7632.500281849939,4123.84760412025,2842.432186807578,1281.4154173126653,3508.6526777297254,54.0,37.2,45.9698990915575,31.1,2024,2,Q2 2024,1.2000000000000028,0.10000000000000142
KwaZulu-Natal,2024-07-01,7657.926214337028,4127.656539635094,2840.230215318278,1287.426324316811,3530.2696747019118,53.9,37.1,46.1,31.2,2024,3,Q3 2024,0.09999999999999787,1.8000000000000007
KwaZulu-Natal,2024-10-01,7682.605958017946,4051.100610420478,2891.9077646097962,1159.192845810681,3631.5053475974396,52.7,37.6,47.3,28.6,2024,4,Q4 2024,-2.599999999999998,-0.8999999999999986
KwaZulu-Natal,2025-01-01,7707.316546668013,4116.134465056706,2788.166621924559,1327.9678431321329,3591.182081611367,53.4,36.2,46.6,32.3,2025,1,Q1 2025,3.6999999999999957,2.3999999999999986
KwaZulu-Natal,2025-04-01,7732.056655070199,4058.151245086111,2702.4259029925197,1355.725342093582,3673.9054099841096,52.5,35.0,47.5,33.4,2025,2,Q2 2025,1.1000000000000014,2.299999999999997
KwaZulu-Natal,2025-07-01,7756.136118437508,4034.99721737625,2756.925056614515,1278.0721607617324,3721.138901061204,52.0,35.5,48.0,31.7,2025,3,Q3 2025,-1.6999999999999993,0.5
KwaZulu-Natal,2025-10-01,7779.034814005893,4009.9702218936263,2715.737602061245,1294.2326198323804,3769.0645921122286,51.5,34.9,48.5,32.3,2025,4,Q4 2025,0.5999999999999979,3.6999999999999957
KwaZulu-Natal,2026-01-01,7801.961332170373,3955.8565571950835,2721.5089559474345,1234.3476012476394,3846.1047749753316,50.7,34.9,49.3,31.2,2026,1,Q1 2026,-1.0999999999999979,-1.0999999999999979
Limpopo,2008-01-01,3060.027222598886,1345.0957668919057,927.25195899035,417.8438079015545,1714.9314557069592,44.0,30.3,56.043013050381774,31.1,2008,1,Q1 2008,,
Limpopo,2008-04-01,3079.3509411981877,1310.3801182442712,913.9923416017402,396.38777664253706,1768.9708229539158,42.6,29.7,57.446223465083435,30.2,2008,2,Q2 2008,-0.9000000000000021,
Limpopo,2008-07-01,3098.745679631271,1316.050426535187,932.2443149599907,383.8061115751988,1782.6952530960589,42.5,30.1,57.52957607385041,29.2,2008,3,Q3 2008,-1.0,
Limpopo,2008-10-01,3117.8114693655493,1276.0913160313905,914.5153771586158,361.57593887277426,1841.7201533341542,40.9,29.3,59.070927521647775,28.3,2008,4,Q4 2008,-0.8999999999999986,
Limpopo,2009-01-01,3136.9130611839464,1317.3444197051574,953.1857670889453,364.15865261621076,1819.5686414788024,42.0,30.4,58.00507078100969,27.6,2009,1,Q1 2009,-0.6999999999999993,-3.5
Limpopo,2009-04-01,3156.1297774145864,1276.5216436731937,962.9820605646174,313.5395831085734,1879.608133741384,40.4,30.5,59.55420931021197,24.6,2009,2,Q2 2009,-3.0,-5.599999999999998
Limpopo,2009-07-01,3175.0873765724837,1284.1948330869582,962.1495188614847,322.04531422547467,1890.8925434855091,40.4,30.3,59.55403172325,25.1,2009,3,Q3 2009,0.5,-4.099999999999998
Limpopo,2009-10-01,3193.39384841967,1321.5971388585594,973.6096291053211,347.98750975324015,1871.7967095611066,41.4,30.5,58.61465257368461,26.3,2009,4,Q4 2009,1.1999999999999993,-2.0
Limpopo,2010-01-01,3211.7229376624273,1249.4800961564333,923.0049148755212,326.4751812809115,1962.2428415059883,38.9,28.7,61.09626762928764,26.1,2010,1,Q1 2010,-0.1999999999999993,-1.5
Limpopo,2010-04-01,3230.150708357755,1241.1309483695413,966.7546489445846,274.37629942495886,1989.019759988207,38.4,29.9,61.57668603015085,22.1,2010,2,Q2 2010,-4.0,-2.5
Limpopo,2010-07-01,3248.3394085575,1244.08860875088,936.359952111587,307.72865663929247,2004.2507998066062,38.3,28.8,61.70078146786864,24.7,2010,3,Q3 2010,2.599999999999998,-0.40000000000000213
Limpopo,2010-10-01,3265.9304174443637,1186.067177368034,987.035297304748,199.03188006328554,2079.8632400763095,36.3,30.2,63.683636031191945,16.8,2010,4,Q4 2010,-7.899999999999999,-9.5
Limpopo,2011-01-01,3283.554654658119,1193.8432206909476,967.5327657228257,226.31045496812132,2089.711433967183,36.4,29.5,63.641743590398036,19.0,2011,1,Q1 2011,2.1999999999999993,-7.100000000000001
Limpopo,2011-04-01,3301.2853673378886,1211.0404532610598,959.4787526484291,251.5617006126332,2090.244914076805,36.7,29.1,63.31609302107244,20.8,2011,2,Q2 2011,1.8000000000000007,-1.3000000000000007
Limpopo,2011-07-01,3318.7060248883795,1298.5535041836245,1052.2925863859714,246.26091779765358,2020.152520704765,39.1,31.7,60.87169232691115,19.0,2011,3,Q3 2011,-1.8000000000000007,-5.699999999999999
Limpopo,2011-10-01,3335.487756078987,1266.0321825860212,1015.0335122281864,250.9986703578337,2069.455573492969,38.0,30.4,62.043566783384804,19.8,2011,4,Q4 2011,0.8000000000000007,3.0
Limpopo,2012-01-01,3352.3322286436146,1309.2904746653926,1027.6499310840597,281.64054358133154,2043.0417539782145,39.1,30.7,60.94389262862533,21.5,2012,1,Q1 2012,1.6999999999999993,2.5
Limpopo,2012-04-01,3369.3096503716497,1316.003027528922,1057.6044786035407,258.3985489253793,2053.3066228427315,39.1,31.4,60.941463857954446,19.6,2012,2,Q2 2012,-1.8999999999999986,-1.1999999999999993
Limpopo,2012-07-01,3385.9323343520296,1436.08767373314,1125.4939330835996,310.59374064954136,1949.8446606188822,42.4,33.2,57.586639899305005,21.6,2012,3,Q3 2012,2.0,2.6000000000000014
Limpopo,2012-10-01,3401.87979045012,1397.5760431231463,1130.4775777590005,267.098465364144,2004.3037473269765,41.1,33.2,58.91753591514474,19.1,2012,4,Q4 2012,-2.5,-0.6999999999999993
Limpopo,2013-01-01,3417.9093016563115,1356.2837270465457,1083.5993719755863,272.6843550709608,2061.625574609774,39.7,31.7,60.318323064029144,20.1,2013,1,Q1 2013,1.0,-1.3999999999999986
Limpopo,2013-04-01,3434.0877880404687,1339.0213605574934,1100.6225109188108,238.39884963868,2095.066427482996,39.0,32.0,61.007946121298104,17.8,2013,2,Q2 2013,-2.3000000000000007,-1.8000000000000007
Limpopo,2013-07-01,3450.1179780972175,1398.9965925788317,1159.0025367956084,239.9940557832196,2051.121385518412,40.5,33.6,59.450760772178604,17.2,2013,3,Q3 2013,-0.6000000000000014,-4.400000000000002
Limpopo,2013-10-01,3465.674740616238,1405.590053412344,1167.7034272090855,237.8866262032589,2060.0846872039274,40.6,33.7,59.44252826322354,16.9,2013,4,Q4 2013,-0.3000000000000007,-2.200000000000003
Limpopo,2014-01-01,3481.7075316558794,1392.0914227467545,1136.3101732507844,255.78124949597014,2089.616108909114,40.0,32.6,60.01699137309403,18.4,2014,1,Q1 2014,1.5,-1.7000000000000028
Limpopo,2014-04-01,3497.0924125556676,1444.5113861651241,1214.453449199379,230.05793696574867,2052.5810263905246,41.3,34.7,58.693931536402246,15.9,2014,2,Q2 2014,-2.4999999999999982,-1.9000000000000004
Limpopo,2014-07-01,3512.7065848360585,1434.4637245493154,1205.7880067011506,228.6757178481669,2078.2428602867485,40.8,34.3,59.16357686290801,15.9,2014,3,Q3 2014,0.0,-1.299999999999999
Limpopo,2014-10-01,3527.8386787310114,1468.7660706401882,1235.1236371079474,233.64243353223998,2059.072608090818,41.6,35.0,58.366404918258965,15.9,2014,4,Q4 2014,0.0,-0.9999999999999982
Limpopo,2015-01-01,3543.0496758634617,1513.2823785594455,1208.4581470356666,304.8242315237823,2029.767297304021,42.7,34.1,57.288705578468544,20.1,2015,1,Q1 2015,4.200000000000001,1.7000000000000028
Limpopo,2015-04-01,3558.4025879424926,1595.2294186649963,1293.4185641759263,301.81085448906623,1963.1731692775188,44.8,36.3,55.1700691746801,18.9,2015,2,Q2 2015,-1.2000000000000028,2.9999999999999982
Limpopo,2015-07-01,3573.757915140134,1664.9233217897315,1352.6794719119307,312.2438498778008,1908.834593350396,46.6,37.9,53.41253209302496,18.8,2015,3,Q3 2015,-0.09999999999999787,2.9000000000000004
Limpopo,2015-10-01,3588.8175091625176,1635.1347442496358,1310.790834574184,324.34390967544687,1953.6827649128873,45.6,36.5,54.438063789069446,19.8,2015,4,Q4 2015,1.0,3.9000000000000004
Limpopo,2016-01-01,3603.9706154856963,1657.7326395239743,1354.799909418841,302.9327301051288,1946.237975961725,46.0,37.6,54.00260389467213,18.3,2016,1,Q1 2016,-1.5,-1.8000000000000007
Limpopo,2016-04-01,3619.3012480256393,1666.8731488331093,1324.0591720933628,342.81397673974874,1952.4280991925252,46.1,36.6,53.944890612766926,20.6,2016,2,Q2 2016,2.3000000000000007,1.7000000000000028
Limpopo,2016-07-01,3634.250291682033,1728.1971371519437,1349.2858420136781,378.911295138262,1906.0531545300764,47.6,37.1,52.44694232790692,21.9,2016,3,Q3 2016,1.2999999999999972,3.099999999999998
Limpopo,2016-10-01,3648.6122976444153,1750.9473206689402,1413.562076711775,337.38524395716485,1897.6649769754738,48.0,38.7,52.01059532144016,19.3,2016,4,Q4 2016,-2.599999999999998,-0.5
Limpopo,2017-01-01,3663.1302704934055,1731.591702718788,1357.9840733780718,373.6076293407131,1931.5385677746162,47.3,37.1,52.72918037704508,21.6,2017,1,Q1 2017,2.3000000000000007,3.3000000000000007
Limpopo,2017-04-01,3677.8027888650613,1753.8826037990093,1389.780259798741,364.10234400026917,1923.920185066045,47.7,37.8,52.31167345052119,20.8,2017,2,Q2 2017,-0.8000000000000007,0.1999999999999993
Limpopo,2017-07-01,3691.724564834629,1794.8828595403493,1451.860703228853,343.0221563114947,1896.841705294278,48.6,39.3,51.38091079068621,19.1,2017,3,Q3 2017,-1.6999999999999993,-2.799999999999997
Limpopo,2017-10-01,3704.601428188535,1763.1585464504349,1417.1060207027315,346.052525747703,1941.4428817381024,47.6,38.3,52.40625528472113,19.6,2017,4,Q4 2017,0.5,0.3000000000000007
Limpopo,2018-01-01,3717.6378646544904,1799.448788710644,1440.5331797715146,358.91560893912845,1918.1890759438688,48.4,38.7,51.596985660797415,19.9,2018,1,Q1 2018,0.29999999999999716,-1.7000000000000028
Limpopo,2018-04-01,3730.832589430109,1780.8928748866228,1436.3859352517848,344.5069396348363,1949.9397145434857,47.7,38.5,52.26553772653529,19.3,2018,2,Q2 2018,-0.5999999999999979,-1.5
Limpopo,2018-07-01,3743.6126143019346,1821.2728698646972,1477.5928752237105,343.6799946409887,1922.339744437243,48.7,39.5,51.349857543884994,18.9,2018,3,Q3 2018,-0.40000000000000213,-0.20000000000000284
Limpopo,2018-10-01,3755.6954388078875,1768.7009781565455,1476.5048252999547,292.1961528565904,1986.9944606513532,47.1,39.3,52.90616592919446,16.5,2018,4,Q4 2018,-2.3999999999999986,-3.1000000000000014
Limpopo,2019-01-01,3767.9253915312897,1719.0260399390752,1401.427357502236,317.59868243684156,2048.899351592197,45.6,37.2,54.377386457734865,18.5,2019,1,Q1 2019,2.0,-1.3999999999999986
Limpopo,2019-04-01,3780.3011752815864,1826.395993457122,1455.9696719899302,370.4263214671926,1953.9051818244673,48.3,38.5,51.68649510252321,20.3,2019,2,Q2 2019,1.8000000000000007,1.0
Limpopo,2019-07-01,3792.5347307521242,1826.1941050116882,1435.1077945976901,391.0863104139947,1966.3406257404247,48.2,37.8,51.84766298368925,21.4,2019,3,Q3 2019,1.0999999999999979,2.5
Limpopo,2019-10-01,3804.3537080426927,1820.6698117134758,1399.7369676193034,420.93284409417697,1983.6838963291916,47.9,36.8,52.14246751389956,23.1,2019,4,Q4 2019,1.7000000000000028,6.600000000000001
Limpopo,2020-01-01,3816.372131534733,1816.0903797229794,1386.8840300063657,429.20634971661735,2000.2817518117465,47.6,36.3,52.41317363378759,23.6,2020,1,Q1 2020,0.5,5.100000000000001
Limpopo,2020-04-01,3828.5240000000013,1473.7740353176664,1150.7196506485195,323.0543846691455,2354.749964682333,38.5,30.1,61.50542518951131,21.9,2020,2,Q2 2020,-1.7000000000000028,1.5999999999999979
Limpopo,2020-07-01,3840.7046784629088,1718.606107444261,1266.2474976513752,452.3586097928847,2122.0985710186505,44.7,33.0,55.25284416990435,26.3,2020,3,Q3 2020,4.400000000000002,4.900000000000002
Limpopo,2020-10-01,3864.206122195907,1761.8500655973032,1280.7245294498834,481.12553614741904,2102.3560565985945,45.6,33.1,54.40589839453366,27.3,2020,4,Q4 2020,1.0,4.199999999999999
Limpopo,2021-01-01,3864.881757250087,1766.7300330573048,1247.9704453985871,518.7595876587164,2098.1517241927895,45.7,32.3,54.2876045368078,29.4,2021,1,Q1 2021,2.099999999999998,5.799999999999997
Limpopo,2021-04-01,3877.1794082670513,1806.9019801047566,1257.2336842277116,549.6682958770436,2070.277428162288,46.6,32.4,53.39648260149258,30.4,2021,2,Q2 2021,1.0,8.5
Limpopo,2021-07-01,3890.1944685697313,1695.7999999649574,1145.0161473416529,550.7838526233044,2194.394468604776,43.6,29.4,56.40834889702735,32.5,2021,3,Q3 2021,2.1000000000000014,6.199999999999999
Limpopo,2021-10-01,3903.6429600122915,1791.6837642942917,1184.2384993459489,607.4452649483404,2111.959195718011,45.9,30.3,54.10226338200215,33.9,2021,4,Q4 2021,1.3999999999999986,6.599999999999998
Limpopo,2022-01-01,3917.227832349645,1965.6073312657138,1265.3811974088223,700.2261338568952,1951.6205010839205,50.2,32.3,49.82147030015964,35.6,2022,1,Q1 2022,1.7000000000000028,6.200000000000003
Limpopo,2022-04-01,3930.9480205394448,2182.5290963454486,1391.2393066965997,791.2897896488536,1748.4189241939694,55.5,35.4,44.4783018004817,36.3,2022,2,Q2 2022,0.6999999999999957,5.899999999999999
Limpopo,2022-07-01,3944.521916715498,1937.0294454507246,1336.6666606120962,600.362784838627,2007.4924712647814,49.1,33.9,50.893175742212335,31.0,2022,3,Q3 2022,-5.299999999999997,-1.5
Limpopo,2022-10-01,3957.6627136569637,1929.3178686905985,1316.7503067815244,612.567561909074,2028.344844966376,48.7,33.3,51.25107902621018,31.8,2022,4,Q4 2022,0.8000000000000007,-2.099999999999998
Limpopo,2023-01-01,3970.9461573832705,2090.8609122554603,1388.199277690674,702.661634564786,1880.0852451278274,52.7,35.0,47.34602713341465,33.6,2023,1,Q1 2023,1.8000000000000007,-2.0
Limpopo,2023-04-01,3984.3711988356113,2145.6785201462135,1468.6156780710578,677.062842075152,1838.6926786894082,53.9,36.9,46.1476249809746,31.6,2023,2,Q2 2023,-2.0,-4.699999999999996
Limpopo,2023-07-01,3997.5929298603987,2222.1400792301956,1538.8199186885777,683.3201605416173,1775.4528506302133,55.6,38.5,44.413047595908075,30.8,2023,3,Q3 2023,-0.8000000000000007,-0.1999999999999993
Limpopo,2023-10-01,4010.326938965523,2149.253314954547,1498.3642870801373,650.8890278744079,1861.0736240109902,53.6,37.4,46.40702995881691,30.3,2023,4,Q4 2023,-0.5,-1.5
Limpopo,2024-01-01,4023.2737243511287,2223.183508466821,1495.1851215895742,727.9983868772515,1800.0902158843132,55.3,37.2,44.74192757475354,32.7,2024,1,Q1 2024,2.400000000000002,-0.8999999999999986
Limpopo,2024-04-01,4036.362861611338,2225.044933069585,1525.8834491337936,699.161483935785,1811.3179285417687,55.1,37.8,44.87500233857739,31.4,2024,2,Q2 2024,-1.3000000000000043,-0.20000000000000284
Limpopo,2024-07-01,4049.1233379048513,2314.379578100623,1559.329341167656,755.0502369329603,1734.7437598042484,57.2,38.5,42.8,32.6,2024,3,Q3 2024,1.2000000000000028,1.8000000000000007
Limpopo,2024-10-01,4061.3541014506122,2267.275721075853,1542.9709244342948,724.3047966415602,1794.0783803747722,55.8,38.0,44.2,31.9,2024,4,Q4 2024,-0.7000000000000028,1.5999999999999979
Limpopo,2025-01-01,4073.7266433948507,2230.509767904044,1487.9785792171238,742.5311886869209,1843.2168754908068,54.8,36.5,45.2,33.3,2025,1,Q1 2025,1.3999999999999986,0.5999999999999943
Limpopo,2025-04-01,4086.239191752571,2329.033494626012,1514.8695969765547,814.1638976494684,1757.2056971265447,57.0,37.1,43.0,35.0,2025,2,Q2 2025,1.7000000000000028,3.6000000000000014
Limpopo,2025-07-01,4098.273616895517,2213.914397286293,1555.138690349336,658.7757069369527,1884.3592196092043,54.0,37.9,46.0,29.8,2025,3,Q3 2025,-5.199999999999999,-2.8000000000000007
Limpopo,2025-10-01,4109.577743057704,2160.3839648486787,1551.76440570809,608.6195591405921,1949.1937782090397,52.6,37.8,47.4,28.2,2025,4,Q4 2025,-1.6000000000000014,-3.6999999999999993
Limpopo,2026-01-01,4121.028569703936,2207.7146324131927,1508.9168509194064,698.7977814937843,1913.3139372907413,53.6,36.6,46.4,31.7,2026,1,Q1 2026,3.5,-1.5999999999999979
